7	1255	209622	10564633	237127	323194	20180710	20180812	171200	1021	ZZ			12
7	1256	210957	10600107	245779	324578	20180710	20180812	171300		ZZ			12
7	1257	209624	10600117	245789	323196	20180710	20180812	171400	404	ZZ			12
7	1696	682712	11805135	615531	828782	20180710	20180809	090900		ZZ			12
7	1697	682710	11784643	609217	828779	20180710	20180809	091000	30	ZZ			12
7	1698	682713	11805141	615537	828783	20180710	20180809	091100	30	ZZ			12
7	1699	682711	11784644	609218	828781	20180710	20180809	091200		ZZ			12
7	1700	567109	11586495	20170295052	703804	20180710	20180809	091300	35	ZZ			26
7	1701	555883	11551738	10093324	691420	20180710	20180809	091400		ZZ			26
7	1702	546033	11406762	492261	680928	20180710	20180809	091500	252	ZZ			26
7	1703	548902	11406757	492256	684036	20180710	20180809	091600	248	ZZ			26
7	1704	557498	11421656	498358	693146	20180710	20180809	091700	278	ZZ			26
7	1705	557497	11421652	498354	693145	20180710	20180809	091800		ZZ			26
7	3291	206678	10564761	237255	319940	20180710	20180812	155100	518	ZZ			26
7	3292	206769	10619573	257847	320031	20180710	20180812	155200		ZZ			26
7	3293	206036	10636924	244032	319275	20180710	20180812	155300	827	ZZ			26
7	3294	234219	10636936	244044	348850	20180710	20180812	155400	495	ZZ			26
7	3295	234221	10636927	244035	348852	20180710	20180812	155500	373	ZZ			26
7	3296	234222	10636930	244038	348853	20180710	20180812	155600	491	ZZ			26
7	3297	204848	10665527	267106	318079	20180710	20180812	155700	724	ZZ			26
7	3298	205758	10564734	237228	318997	20180710	20180812	155800	816	ZZ			26
7	3299	204776	10601711	246163	318007	20180710	20180812	155900	547	ZZ			26
7	3300	205060	10564785	237279	318294	20180710	20180812	160000	754	ZZ			26
7	3301	206680	10564500	236994	319942	20180710	20180812	160100	554	ZZ			26
7	3302	206028	10564737	237231	319267	20180710	20180812	160200	427	ZZ			26
7	3303	206031	10564741	237235	319270	20180710	20180812	160300	1167	ZZ			26
7	3304	204844	10564709	237203	318075	20180710	20180812	160400	646	ZZ			26
7	3305	204846	10564669	237163	318077	20180710	20180812	160500	352	ZZ			26
7	3306	206805	10620467	258741	320067	20180710	20180812	160600	295	ZZ			26
7	3307	206806	10665384	266963	320068	20180710	20180812	160700	301	ZZ			26
7	3308	206679	10603496	249122	460980	20180710	20180812	160800	674	ZZ			26
7	3309	206073	10711247	298867	319312	20180710	20180812	160900	681	ZZ			26
7	3310	204790	10620211	258485	318021	20180710	20180812	161000		ZZ			26
7	3311	204792	10620208	258482	318023	20180710	20180812	161100		AA			26
7	3312	208964	10636570	243678	322435	20180710	20180812	161200	696	ZZ			26
7	3313	232291	10636577	243685	346874	20180710	20180812	161300	503	ZZ			26
7	3314	204818	10564511	237005	318049	20180710	20180812	161400	935	ZZ			26
7	3315	204816	10564512	237006	318047	20180710	20180812	161500		ZZ			26
7	3316	207199	10564513	237007	320551	20180710	20180812	161600	41	ZZ			26
7	3317	206723	10564507	237001	319985	20180710	20180812	161700	537	ZZ			26
7	3318	206724	10564582	237076	319986	20180710	20180812	161800	414	ZZ			26
7	3319	206721	10564666	237160	319983	20180710	20180812	161900	838	ZZ			26
7	3320	338948	10930119	359183	459649	20180710	20180812	162000	319	ZZ			26
7	3321	231149	10710441	298061	345712	20180710	20180812	162100	154	ZZ			26
7	3322	206833	10564738	237232	320095	20180710	20180812	162200	1000	ZZ			26
7	3323	204833	10564758	237252	318065	20180710	20180812	162300	492	ZZ			26
7	3324	204825	10576928	237518	318055	20180710	20180812	162400	538	ZZ			26
